latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.51845,-73.75195,41.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),sunshine_duration (s),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_hours (h)
1988-02-04,75,35.39,-10.9,-7.5,-14.4,14.0
1988-02-05,3,25258.67,-18.4,-15.5,-22.4,0.0
1988-02-06,71,24467.29,-17.0,-10.9,-23.6,0.0
1988-02-07,71,26364.70,-16.5,-9.8,-23.1,1.0
1988-02-08,73,31185.64,-9.7,-6.5,-14.2,6.0
1988-02-09,73,16312.57,-13.1,-7.9,-18.3,5.0
1988-02-10,73,27222.66,-8.1,-5.5,-9.8,6.0
1988-02-11,3,30488.30,-12.2,-9.7,-15.2,0.0
1988-02-12,75,10.86,-7.9,-4.5,-12.9,16.0
1988-02-13,73,2496.64,-8.0,-5.0,-10.5,18.0
1988-02-14,71,33544.11,-10.4,-7.0,-13.5,0.0
1988-02-15,75,8183.96,-2.3,4.0,-8.4,8.0
1988-02-16,71,11307.23,-1.7,2.0,-5.7,0.0
1988-02-17,3,25013.32,-4.7,-0.0,-9.0,0.0
1988-02-18,3,34314.25,-2.7,0.5,-5.7,0.0
1988-02-19,73,34509.55,-0.6,4.1,-6.3,2.0
1988-02-20,75,17066.29,1.8,4.2,0.1,11.0
1988-02-21,71,34902.72,-11.6,0.5,-17.0,2.0
1988-02-22,71,13522.74,-4.3,5.3,-14.3,3.0
1988-02-23,51,24879.86,1.9,5.5,-4.8,10.0
1988-02-24,3,28661.26,-7.2,-4.0,-10.8,0.0
1988-02-25,3,34266.16,-7.8,-5.1,-11.0,0.0
1988-02-26,3,35580.96,-9.2,-4.0,-14.7,0.0
1988-02-27,3,35756.48,-7.5,-2.4,-12.4,0.0
1988-02-28,3,35943.10,-8.2,-2.6,-13.7,0.0
1988-02-29,71,4607.65,-3.0,1.8,-7.8,6.0
1988-03-01,2,36345.55,-10.8,-5.0,-13.9,0.0
1988-03-02,73,21588.72,-10.5,-4.4,-17.1,8.0
1988-03-03,71,36101.76,-8.4,-4.9,-12.9,0.0
1988-03-04,3,35329.57,-9.0,-3.8,-14.5,0.0
1988-03-05,2,37205.00,-9.3,-6.3,-11.8,0.0
1988-03-06,2,37304.46,-3.8,4.1,-12.0,0.0
1988-03-07,71,23353.04,0.1,3.8,-3.2,0.0
1988-03-08,3,36286.34,-4.2,-0.7,-8.7,0.0
1988-03-09,71,14137.83,2.3,7.1,-3.0,10.0
1988-03-10,51,23103.35,-1.0,3.0,-4.8,1.0
1988-03-11,1,38502.73,-8.7,-5.2,-12.2,0.0
1988-03-12,3,29407.42,-9.5,-3.1,-14.9,0.0
1988-03-13,73,5959.87,-4.3,-2.4,-6.6,4.0
1988-03-14,71,23677.93,-1.9,2.3,-5.2,2.0
1988-03-15,71,21625.85,-0.3,3.1,-3.0,5.0
1988-03-16,71,31607.22,0.1,3.6,-2.8,6.0
1988-03-17,1,39820.90,-1.8,3.2,-5.7,0.0
1988-03-18,3,29993.98,-1.8,2.4,-6.3,0.0
1988-03-19,71,38283.99,-2.3,-0.6,-6.2,0.0
1988-03-20,71,34641.85,-8.5,-5.6,-13.1,2.0
1988-03-21,3,40593.74,-13.8,-9.9,-17.8,0.0
1988-03-22,0,40784.14,-9.3,-2.6,-14.9,0.0
1988-03-23,3,38938.16,-1.5,7.5,-9.3,0.0
1988-03-24,51,41165.82,5.2,10.0,0.7,3.0
1988-03-25,3,41216.92,5.2,13.6,-1.7,0.0
1988-03-26,61,14726.83,7.3,10.2,4.3,6.0
1988-03-27,61,14075.64,3.4,5.6,0.9,8.0
1988-03-28,3,32763.31,0.4,3.8,-1.9,0.0
1988-03-29,3,41771.13,-0.0,5.9,-4.9,0.0
1988-03-30,3,36932.07,7.5,16.5,0.9,0.0
1988-03-31,3,42503.47,5.1,11.2,-0.2,0.0
1988-04-01,3,39381.36,5.3,13.9,-1.7,0.0
1988-04-02,3,42882.38,6.0,13.6,-0.5,0.0
1988-04-03,55,14621.98,7.9,15.7,2.8,8.0
1988-04-04,61,32222.85,11.4,17.1,8.1,10.0
1988-04-05,51,25137.71,9.3,13.3,5.3,1.0
1988-04-06,3,43200.00,9.7,17.6,3.0,0.0
1988-04-07,3,38551.12,7.7,11.6,3.9,0.0
1988-04-08,51,0.00,5.3,7.0,4.2,11.0
1988-04-09,3,41288.81,6.5,10.7,3.1,0.0
1988-04-10,3,42291.66,6.8,12.9,1.3,0.0
1988-04-11,3,43266.19,6.9,11.8,3.2,0.0
1988-04-12,2,43898.41,5.9,11.8,0.6,0.0
1988-04-13,3,42027.44,6.5,13.2,-0.1,0.0
1988-04-14,53,34101.68,8.3,13.9,4.2,2.0
1988-04-15,55,20952.62,6.0,8.6,2.8,18.0
1988-04-16,53,28698.93,4.5,8.5,-0.3,7.0
1988-04-17,51,36227.05,7.7,12.5,2.8,3.0
1988-04-18,61,25508.30,6.9,9.2,3.4,12.0
1988-04-19,71,34134.05,2.5,5.8,-0.4,0.0
1988-04-20,51,43329.57,2.8,7.2,-1.1,2.0
1988-04-21,3,40720.79,3.6,7.9,-1.4,0.0
1988-04-22,51,45277.15,5.7,11.0,0.8,1.0
1988-04-23,51,29600.94,6.0,11.4,0.5,4.0
1988-04-24,61,0.00,5.5,7.4,4.3,23.0
1988-04-25,53,38039.15,6.6,10.4,3.8,5.0
1988-04-26,55,25726.30,5.6,11.4,0.3,5.0
1988-04-27,3,34928.54,6.4,11.5,2.6,0.0
1988-04-28,63,0.00,7.4,9.0,5.1,21.0
1988-04-29,61,4500.47,6.7,8.1,4.7,13.0
1988-04-30,53,0.00,6.1,8.3,4.2,7.0
1988-05-01,53,22715.22,7.2,10.7,3.8,3.0
1988-05-02,3,35549.29,7.6,12.1,3.1,0.0
1988-05-03,3,46182.90,8.8,14.9,3.2,0.0
1988-05-04,3,32196.99,11.8,19.3,5.8,0.0
1988-05-05,3,48526.10,14.2,22.2,5.5,0.0
1988-05-06,3,48673.95,15.9,24.5,8.0,0.0
1988-05-07,3,48820.25,12.6,16.8,8.6,0.0
1988-05-08,3,48964.87,13.5,22.1,4.5,0.0
1988-05-09,3,40208.82,16.6,22.4,10.9,0.0
1988-05-10,53,33006.57,15.3,21.1,9.8,7.0
1988-05-11,3,29552.06,12.8,16.0,10.0,0.0
1988-05-12,2,49462.15,12.4,19.7,5.1,0.0
1988-05-13,61,39035.21,15.2,23.8,9.2,6.0
1988-05-14,3,46591.02,10.0,14.6,4.6,0.0
1988-05-15,51,43532.61,13.9,22.6,5.0,1.0
1988-05-16,53,1098.31,15.3,18.2,11.9,9.0
1988-05-17,51,0.00,10.9,13.8,9.9,8.0
1988-05-18,51,3859.12,12.0,15.8,9.0,3.0
1988-05-19,51,1079.84,15.7,20.6,11.7,5.0
1988-05-20,61,24817.71,17.5,21.8,14.5,14.0
1988-05-21,61,43407.91,17.7,22.5,13.5,3.0
1988-05-22,3,50081.40,18.4,23.6,12.6,0.0
1988-05-23,3,41638.72,17.9,21.9,14.7,0.0
1988-05-24,3,49904.39,14.8,18.3,11.1,0.0
1988-05-25,3,49969.72,12.5,15.3,9.0,0.0
1988-05-26,3,36348.11,12.9,18.2,7.3,0.0
1988-05-27,51,48765.11,17.2,23.3,11.6,1.0
1988-05-28,3,47751.61,19.4,23.8,15.5,0.0
1988-05-29,3,49918.38,19.6,24.9,13.7,0.0
1988-05-30,61,36294.65,19.1,24.1,15.3,15.0
1988-05-31,51,50423.02,19.9,24.0,16.8,1.0
1988-06-01,51,41624.05,14.9,18.9,11.2,1.0
1988-06-02,3,48244.22,12.6,15.8,9.2,0.0
1988-06-03,3,49164.90,13.0,16.5,9.1,0.0
1988-06-04,2,50989.87,15.6,21.9,8.1,0.0
1988-06-05,51,48578.11,17.5,25.3,13.3,2.0
1988-06-06,3,50700.96,16.4,21.1,11.9,0.0
1988-06-07,3,51098.88,15.5,19.7,11.4,0.0
1988-06-08,3,49090.01,13.1,16.5,9.2,0.0
1988-06-09,51,48924.84,11.8,15.1,7.8,1.0
1988-06-10,3,40666.31,13.5,18.6,8.5,0.0
1988-06-11,3,39961.26,17.5,25.7,11.0,0.0
1988-06-12,3,50500.68,22.3,30.1,15.1,0.0
1988-06-13,3,47892.46,23.9,31.2,17.3,0.0
1988-06-14,3,51063.20,25.7,32.4,18.6,0.0
1988-06-15,1,51026.16,27.4,33.5,21.2,0.0
1988-06-16,51,50603.93,23.1,26.7,17.6,1.0
1988-06-17,3,50924.17,19.6,24.8,14.1,0.0
1988-06-18,3,51115.31,21.0,26.4,13.8,0.0
1988-06-19,3,50401.23,23.2,29.9,16.2,0.0
1988-06-20,51,50705.67,26.4,31.7,22.4,3.0
1988-06-21,3,50905.35,23.6,27.8,19.2,0.0
1988-06-22,63,19482.83,20.9,24.1,19.2,12.0
1988-06-23,51,50491.12,16.0,20.3,12.5,2.0
1988-06-24,3,38104.61,15.9,20.4,10.3,0.0
1988-06-25,63,14994.56,17.8,20.8,14.9,13.0
1988-06-26,3,0.00,16.6,20.2,15.2,0.0
1988-06-27,51,50890.32,17.9,23.1,12.8,1.0
1988-06-28,63,32519.06,16.2,21.1,12.1,7.0
1988-06-29,55,48465.13,12.3,14.8,8.7,6.0
1988-06-30,63,21907.81,12.5,15.7,10.5,24.0
1988-07-01,61,28976.31,13.9,18.4,11.1,17.0
1988-07-02,51,48165.48,16.4,21.3,12.7,1.0
1988-07-03,3,50515.11,19.6,25.1,14.1,0.0
1988-07-04,3,50514.66,21.6,27.8,15.3,0.0
1988-07-05,3,50022.91,23.5,29.7,16.1,0.0
1988-07-06,3,49389.68,25.1,30.7,19.6,0.0
1988-07-07,3,50400.00,26.2,31.7,20.6,0.0
1988-07-08,1,50445.65,27.8,33.6,21.8,0.0
1988-07-09,51,50446.95,27.8,33.8,22.5,1.0
1988-07-10,2,50400.00,27.2,31.6,22.5,0.0
1988-07-11,61,32198.89,23.9,25.7,21.9,7.0
1988-07-12,3,49859.26,22.9,26.1,20.1,0.0
1988-07-13,3,50400.02,21.0,25.0,16.0,0.0
1988-07-14,61,45284.21,22.6,26.5,19.7,6.0
1988-07-15,3,50400.00,19.1,23.0,14.9,0.0
1988-07-16,61,0.00,20.3,24.1,17.3,10.0
1988-07-17,55,24726.93,20.0,22.2,17.4,6.0
1988-07-18,51,46889.37,23.1,28.5,18.2,2.0
1988-07-19,61,24566.54,22.2,25.7,19.7,8.0
1988-07-20,3,40837.15,21.5,24.9,17.7,0.0
1988-07-21,3,16352.24,21.2,23.7,18.6,0.0
1988-07-22,51,50389.22,22.4,27.5,16.7,1.0
1988-07-23,3,45969.65,23.8,28.0,18.4,0.0
1988-07-24,3,43198.68,23.8,27.5,20.2,0.0
1988-07-25,3,47960.74,22.0,25.7,18.4,0.0
1988-07-26,61,38297.08,22.8,27.5,18.7,10.0
1988-07-27,53,48623.30,22.6,26.6,19.3,4.0
1988-07-28,51,49703.34,23.3,27.7,18.6,1.0
1988-07-29,1,49660.41,25.2,30.8,19.4,0.0
1988-07-30,51,49527.61,27.1,32.5,22.9,1.0
1988-07-31,63,48844.76,23.9,28.2,20.3,4.0
1988-08-01,2,49255.78,24.9,29.6,19.4,0.0
1988-08-02,2,46966.79,25.0,29.5,20.3,0.0
1988-08-03,3,38805.62,28.5,33.5,23.3,0.0
1988-08-04,63,45692.45,28.6,33.2,25.8,4.0
1988-08-05,55,46548.89,27.6,33.0,23.5,7.0
1988-08-06,61,31712.57,26.1,29.8,23.4,3.0
1988-08-07,51,45961.68,23.7,26.4,21.3,2.0
1988-08-08,51,48252.97,24.4,29.2,20.1,2.0
1988-08-09,51,40088.09,25.5,29.5,21.5,3.0
1988-08-10,53,37137.34,25.7,29.3,22.2,3.0
1988-08-11,3,46716.46,24.5,28.6,20.0,0.0
1988-08-12,3,47644.15,25.4,30.6,20.4,0.0
1988-08-13,61,41225.81,25.8,30.5,21.9,7.0
1988-08-14,63,7032.06,23.2,26.0,21.1,12.0
1988-08-15,61,44533.43,23.8,26.4,21.1,13.0
1988-08-16,51,41.68,20.1,21.9,18.6,5.0
1988-08-17,55,27897.60,21.3,26.4,17.0,7.0
1988-08-18,3,46508.57,17.7,20.4,14.7,0.0
1988-08-19,2,46281.46,17.4,21.9,12.6,0.0
1988-08-20,51,44816.93,17.9,21.2,14.3,2.0
1988-08-21,53,39319.80,15.8,18.0,13.3,7.0
1988-08-22,3,26841.71,14.0,16.6,10.6,0.0
1988-08-23,3,41882.50,16.0,19.4,12.6,0.0
1988-08-24,61,287.32,14.7,16.2,13.5,20.0
1988-08-25,61,31258.14,16.9,21.7,13.5,17.0
1988-08-26,51,43506.11,19.2,22.7,16.6,4.0
1988-08-27,3,43770.18,19.1,23.7,14.0,0.0
1988-08-28,63,5067.57,20.3,22.9,18.3,14.0
1988-08-29,3,0.00,16.8,18.9,13.8,0.0
1988-08-30,51,43381.55,16.0,20.0,12.4,3.0
1988-08-31,51,43218.65,16.3,20.4,11.9,2.0
1988-09-01,51,43377.84,18.0,23.6,12.3,1.0
1988-09-02,3,43373.92,20.8,25.7,16.5,0.0
1988-09-03,3,35269.17,20.5,24.9,15.9,0.0
1988-09-04,63,0.00,18.7,20.5,15.4,10.0
1988-09-05,63,0.00,14.2,17.4,11.9,11.0
1988-09-06,3,42844.68,11.8,14.3,8.9,0.0
1988-09-07,2,42731.17,13.8,18.5,9.6,0.0
1988-09-08,0,42617.17,16.4,21.7,11.6,0.0
1988-09-09,3,42502.79,18.4,24.5,12.8,0.0
1988-09-10,1,42388.15,18.2,22.6,13.7,0.0
1988-09-11,3,31121.81,14.8,17.1,12.4,0.0
1988-09-12,3,42158.49,14.2,18.6,9.7,0.0
1988-09-13,63,23751.59,15.5,18.3,12.4,10.0
1988-09-14,61,36699.39,12.7,16.2,9.0,8.0
1988-09-15,3,41673.26,11.1,14.2,8.2,0.0
1988-09-16,3,40980.43,11.3,16.2,6.0,0.0
1988-09-17,63,12919.31,13.4,17.7,10.2,10.0
1988-09-18,61,30828.85,17.7,20.8,14.7,10.0
1988-09-19,3,36016.02,16.7,21.1,11.9,0.0
1988-09-20,63,10664.46,18.8,23.3,14.7,9.0
1988-09-21,51,13111.53,15.5,17.1,12.9,2.0
1988-09-22,3,40084.96,12.8,15.8,10.4,0.0
1988-09-23,53,11484.31,14.3,19.0,11.0,7.0
1988-09-24,2,39451.62,13.9,17.1,10.5,0.0
1988-09-25,3,38399.45,13.2,18.9,6.6,0.0
1988-09-26,3,38823.74,13.1,15.7,10.5,0.0
1988-09-27,61,18099.17,13.4,18.9,8.2,12.0
1988-09-28,3,27638.42,11.6,15.6,9.0,0.0
1988-09-29,3,35066.23,8.6,11.5,4.7,0.0
1988-09-30,53,7258.99,13.1,17.8,8.9,3.0
1988-10-01,51,34138.54,19.2,22.7,15.3,2.0
1988-10-02,63,3895.54,16.2,20.8,10.7,15.0
1988-10-03,3,34087.45,10.4,12.9,7.4,0.0
1988-10-04,53,23623.89,8.2,12.1,5.1,9.0
1988-10-05,55,20760.01,7.2,9.6,4.6,23.0
1988-10-06,53,31790.20,5.8,9.3,3.0,7.0
1988-10-07,3,33823.12,6.8,10.4,3.4,0.0
1988-10-08,3,20917.06,6.0,9.2,3.7,0.0
1988-10-09,51,12494.77,5.8,8.2,3.9,3.0
1988-10-10,53,22201.73,7.7,11.9,2.7,4.0
1988-10-11,53,24421.22,8.9,10.4,5.5,12.0
1988-10-12,53,12835.77,3.8,5.1,2.6,14.0
1988-10-13,3,11198.59,3.8,5.8,2.3,0.0
1988-10-14,51,25248.09,6.9,11.3,2.8,3.0
1988-10-15,3,31174.20,8.0,12.0,5.1,0.0
1988-10-16,2,30810.24,10.2,16.6,5.2,0.0
1988-10-17,3,25984.58,14.5,19.4,11.1,0.0
1988-10-18,61,11607.60,12.8,15.4,7.0,7.0
1988-10-19,3,30182.78,5.7,7.7,3.5,0.0
1988-10-20,3,23748.26,3.1,6.3,0.1,0.0
1988-10-21,3,27256.57,4.4,9.5,-0.6,0.0
1988-10-22,75,0.00,3.0,5.2,1.5,21.0
1988-10-23,55,0.00,4.3,5.3,3.7,9.0
1988-10-24,61,1529.98,6.8,8.8,4.4,15.0
1988-10-25,51,17877.07,5.8,8.6,3.3,5.0
1988-10-26,51,27712.23,5.8,8.0,3.2,4.0
1988-10-27,3,32880.80,4.9,8.6,2.1,0.0
1988-10-28,61,20159.16,6.0,8.6,3.9,7.0
1988-10-29,51,32248.07,4.4,6.4,2.1,3.0
1988-10-30,71,27818.95,1.0,2.8,-0.8,3.0
1988-10-31,3,32308.52,0.1,4.2,-3.1,0.0
1988-11-01,55,18533.12,2.3,5.9,-0.8,5.0
1988-11-02,75,0.00,2.6,3.5,1.7,24.0
1988-11-03,53,31089.93,3.7,6.3,1.9,7.0
1988-11-04,3,19190.08,4.4,8.9,-0.9,0.0
1988-11-05,53,31670.18,10.7,16.5,5.2,3.0
1988-11-06,63,27596.56,11.5,14.7,7.3,14.0
1988-11-07,53,2295.62,6.1,8.0,4.1,10.0
1988-11-08,53,23488.87,5.5,8.7,2.7,7.0
1988-11-09,51,13269.59,5.6,7.8,4.5,4.0
1988-11-10,61,2716.72,6.3,11.3,3.1,11.0
1988-11-11,3,2651.96,3.5,6.7,1.3,0.0
1988-11-12,3,30738.01,0.9,3.1,-0.7,0.0
1988-11-13,55,0.00,4.1,7.4,0.5,12.0
1988-11-14,51,19903.18,6.3,8.7,4.2,3.0
1988-11-15,3,28323.73,4.4,6.3,0.8,0.0
1988-11-16,3,27240.18,6.2,11.2,0.7,0.0
1988-11-17,61,9230.56,7.4,12.8,3.9,7.0
1988-11-18,3,17361.00,3.1,4.3,1.5,0.0
1988-11-19,3,29656.62,-0.2,1.6,-2.4,0.0
1988-11-20,73,0.00,1.1,2.4,-0.4,17.0
1988-11-21,75,11305.86,0.9,2.3,-0.4,7.0
1988-11-22,3,28224.33,-0.7,0.9,-1.7,0.0
1988-11-23,3,17615.34,-1.8,0.6,-4.1,0.0
1988-11-24,3,19082.17,-1.8,1.7,-4.6,0.0
1988-11-25,3,28828.19,-1.7,2.9,-6.0,0.0
1988-11-26,3,28000.90,0.1,4.6,-3.0,0.0
1988-11-27,51,19764.32,6.1,13.5,0.2,4.0
1988-11-28,53,9612.29,4.9,7.3,1.2,17.0
1988-11-29,71,27575.96,-0.3,1.3,-2.9,2.0
1988-11-30,71,13319.47,1.6,4.5,-2.0,4.0
1988-12-01,3,23911.31,1.5,3.1,-1.4,0.0
1988-12-02,71,0.00,-1.2,1.0,-3.3,4.0
1988-12-03,3,5374.92,2.7,5.8,0.1,0.0
1988-12-04,71,19837.77,-5.2,-1.1,-6.8,1.0
1988-12-05,3,21603.18,-7.4,-5.5,-9.5,0.0
1988-12-06,71,11083.86,-0.6,4.7,-6.3,0.0
1988-12-07,3,15806.72,2.5,5.1,-1.9,0.0
1988-12-08,3,24899.82,-3.1,-1.3,-5.2,0.0
1988-12-09,71,15477.19,-5.9,-2.1,-8.7,2.0
1988-12-10,2,27367.49,-14.4,-9.7,-16.7,0.0
1988-12-11,3,27327.11,-18.4,-16.5,-20.0,0.0
1988-12-12,3,27283.86,-17.9,-14.3,-21.7,0.0
1988-12-13,3,9485.69,-9.3,-4.9,-14.2,0.0
1988-12-14,3,24313.82,-5.6,-1.8,-9.7,0.0
1988-12-15,73,5692.64,-4.8,1.2,-15.6,13.0
1988-12-16,3,27121.10,-18.6,-16.1,-21.9,0.0
1988-12-17,3,9254.26,-15.7,-11.6,-20.6,0.0
1988-12-18,3,26639.39,-13.7,-9.4,-17.2,0.0
1988-12-19,3,26280.68,-9.2,-3.0,-14.3,0.0
1988-12-20,71,16208.76,0.2,6.9,-6.5,5.0
1988-12-21,3,2256.77,3.1,7.2,-6.1,0.0
1988-12-22,3,27050.03,-9.4,-6.7,-12.6,0.0
1988-12-23,75,0.00,-4.6,2.8,-11.3,9.0
1988-12-24,75,12873.57,0.6,3.1,-2.3,6.0
1988-12-25,73,27090.06,-0.1,2.0,-3.8,3.0
1988-12-26,3,27114.86,-9.2,-4.6,-12.9,0.0
1988-12-27,73,0.00,-9.6,-1.2,-14.8,11.0
1988-12-28,73,0.00,1.0,3.0,-3.2,19.0
1988-12-29,3,27226.13,-11.7,-4.1,-14.4,0.0
1988-12-30,3,22523.90,-11.2,-6.5,-15.5,0.0
1988-12-31,73,23951.53,-7.2,-3.1,-14.4,4.0
1989-01-01,3,27390.19,-16.4,-13.1,-20.8,0.0
1989-01-02,73,1211.23,-6.1,0.1,-14.5,19.0
1989-01-03,73,27526.73,-9.9,-1.9,-16.7,5.0
1989-01-04,3,27602.67,-22.3,-17.5,-26.1,0.0
1989-01-05,0,27683.48,-20.2,-15.7,-23.2,0.0
1989-01-06,3,24830.65,-19.5,-15.5,-24.7,0.0
1989-01-07,3,7403.37,-10.4,-2.5,-17.5,0.0
1989-01-08,61,6896.29,1.2,5.7,-3.0,9.0
1989-01-09,3,28052.24,-6.8,-3.6,-10.7,0.0
1989-01-10,3,27549.80,-7.6,-1.6,-13.6,0.0
1989-01-11,71,28267.56,-7.6,-1.1,-13.3,1.0
1989-01-12,71,0.00,-4.8,3.8,-13.9,8.0
1989-01-13,3,28406.49,-5.7,1.8,-9.2,0.0
1989-01-14,3,28482.98,-4.9,0.5,-9.6,0.0
1989-01-15,73,3600.00,0.3,2.4,-2.6,8.0
1989-01-16,71,8798.54,-4.1,-1.2,-7.5,0.0
1989-01-17,73,469.83,-4.2,0.8,-9.3,12.0
1989-01-18,73,3992.50,-3.1,-0.9,-5.6,7.0
1989-01-19,73,4926.31,-0.8,1.8,-2.2,10.0
1989-01-20,75,0.00,-2.3,-0.1,-9.9,17.0
1989-01-21,71,29401.87,-17.8,-11.7,-21.0,0.0
1989-01-22,3,29317.35,-8.9,-1.8,-18.3,0.0
1989-01-23,2,29697.27,-3.7,1.9,-9.2,0.0
1989-01-24,3,28537.96,-3.1,1.1,-7.3,0.0
1989-01-25,3,30014.58,-13.0,-6.3,-17.2,0.0
1989-01-26,75,7.82,-6.0,2.7,-17.5,12.0
1989-01-27,71,20582.73,-5.0,-1.1,-7.3,3.0
1989-01-28,2,30352.20,-4.8,2.4,-11.6,0.0
1989-01-29,3,28800.00,0.2,1.8,-2.5,0.0
1989-01-30,73,321.29,0.4,3.5,-3.3,19.0
1989-01-31,73,11614.05,1.0,4.6,-2.5,7.0
1989-02-01,51,5357.30,0.2,4.3,-10.1,2.0
1989-02-02,73,23093.36,-13.9,-11.0,-15.7,4.0
1989-02-03,73,27184.71,-11.7,-8.3,-14.2,8.0
1989-02-04,3,30259.66,-17.1,-14.0,-20.4,0.0
1989-02-05,3,31265.92,-12.6,-6.2,-17.3,0.0
1989-02-06,73,19810.11,-7.3,-3.5,-10.4,8.0
1989-02-07,71,26066.94,-7.6,-3.4,-10.6,0.0
1989-02-08,73,20795.71,-7.2,-4.1,-10.8,4.0
1989-02-09,3,32325.15,-14.1,-7.5,-17.0,0.0
1989-02-10,71,31877.63,-10.9,-6.3,-16.7,0.0
1989-02-11,73,31533.94,-5.6,-2.9,-8.1,7.0
1989-02-12,73,31627.99,-5.6,-2.5,-9.3,4.0
1989-02-13,73,20756.42,-8.8,-2.3,-14.9,4.0
1989-02-14,71,5408.73,1.6,4.3,-2.0,10.0
1989-02-15,73,137.50,-1.3,0.7,-3.2,6.0
1989-02-16,3,34083.68,-9.3,-2.0,-17.6,0.0
1989-02-17,3,34278.04,-17.3,-12.3,-21.9,0.0
1989-02-18,0,34472.71,-17.6,-12.5,-22.6,0.0
1989-02-19,3,29525.82,-10.2,-3.5,-16.2,0.0
1989-02-20,3,27676.31,-2.7,1.4,-6.5,0.0
1989-02-21,75,0.00,0.2,2.7,-2.1,18.0
1989-02-22,71,14652.39,-1.1,0.7,-4.7,0.0
1989-02-23,3,35264.15,-9.9,-5.2,-14.3,0.0
1989-02-24,0,35417.90,-15.2,-10.9,-19.5,0.0
1989-02-25,1,35584.61,-14.7,-8.8,-20.7,0.0
1989-02-26,3,35565.38,-13.4,-7.4,-19.5,0.0
1989-02-27,3,35628.16,-9.8,-3.6,-16.1,0.0
1989-02-28,3,31720.29,-7.4,-1.0,-13.2,0.0
1989-03-01,71,34324.51,-4.5,-1.1,-7.3,3.0
1989-03-02,3,36596.97,-10.0,-7.0,-12.0,0.0
1989-03-03,3,36004.02,-12.9,-9.7,-17.0,0.0
1989-03-04,73,1655.41,-12.6,-8.1,-15.7,13.0
1989-03-05,73,0.00,-3.9,-0.3,-8.9,18.0
1989-03-06,3,37201.28,-13.6,-10.1,-18.3,0.0
1989-03-07,3,37428.16,-21.3,-16.8,-26.1,0.0
1989-03-08,0,37707.94,-18.3,-11.1,-25.0,0.0
1989-03-09,2,37897.27,-11.8,-4.3,-18.4,0.0
1989-03-10,2,38096.46,-7.6,-0.8,-13.6,0.0
1989-03-11,71,2835.38,-5.0,-0.7,-9.8,2.0
1989-03-12,71,37699.41,-5.1,-3.1,-10.4,1.0
1989-03-13,3,37085.58,-9.0,-0.1,-16.1,0.0
1989-03-14,3,37518.85,0.9,9.1,-4.8,0.0
1989-03-15,61,32763.59,6.2,11.6,0.3,11.0
1989-03-16,71,39573.70,-2.5,2.1,-7.6,2.0
1989-03-17,73,17316.15,-3.5,0.8,-5.8,12.0
1989-03-18,75,3080.19,-4.9,-2.9,-6.7,15.0
1989-03-19,3,40151.61,-8.3,-3.5,-13.2,0.0
1989-03-20,71,13894.09,-6.5,0.6,-11.7,5.0
1989-03-21,73,27621.71,-2.7,0.7,-7.7,13.0
1989-03-22,3,40732.66,-8.3,-2.5,-14.7,0.0
1989-03-23,3,40670.23,-5.5,1.8,-10.2,0.0
1989-03-24,3,32718.41,-2.3,4.4,-9.3,0.0
1989-03-25,71,19142.40,0.5,2.0,-2.0,7.0
1989-03-26,3,41507.10,2.4,6.5,-0.7,0.0
1989-03-27,3,38853.58,6.2,15.4,-2.0,0.0
1989-03-28,63,24403.08,10.5,16.0,7.2,7.0
1989-03-29,63,28244.53,4.1,12.4,-1.4,3.0
1989-03-30,75,0.00,0.1,3.7,-2.7,10.0
1989-03-31,75,2849.48,0.8,3.0,-0.4,8.0
1989-04-01,73,13169.65,1.2,3.5,-1.2,14.0
1989-04-02,51,42079.29,0.4,6.2,-6.1,2.0
1989-04-03,53,77.01,3.5,5.6,2.2,10.0
1989-04-04,63,0.00,4.7,8.6,1.7,10.0
1989-04-05,3,37359.32,9.0,13.9,4.4,0.0
1989-04-06,53,0.00,6.3,8.9,4.1,18.0
1989-04-07,53,24439.76,3.6,7.2,0.1,14.0
1989-04-08,3,43207.25,1.5,6.5,-2.2,0.0
1989-04-09,3,43487.85,2.4,8.5,-3.1,0.0
1989-04-10,73,39788.44,0.7,3.6,-2.3,5.0
1989-04-11,3,42889.46,0.4,4.3,-3.9,0.0
1989-04-12,3,43712.55,2.0,7.2,-3.6,0.0
1989-04-13,55,0.00,2.7,5.2,0.8,11.0
1989-04-14,3,43733.27,3.4,9.3,-2.5,0.0
1989-04-15,55,2803.18,6.4,9.4,3.3,14.0
1989-04-16,3,1048.54,6.3,9.9,2.7,0.0
1989-04-17,53,41290.61,9.6,18.9,-0.1,2.0
1989-04-18,53,43120.90,6.0,8.9,2.1,5.0
1989-04-19,3,45506.40,4.3,9.7,-1.4,0.0
1989-04-20,2,45446.19,4.8,9.4,-0.3,0.0
1989-04-21,3,44326.79,4.7,11.1,-1.2,0.0
1989-04-22,3,45056.13,0.0,3.6,-2.4,0.0
1989-04-23,3,38993.92,1.3,6.4,-2.5,0.0
1989-04-24,3,45502.91,3.7,8.9,-0.6,0.0
1989-04-25,3,46921.16,4.7,11.4,-1.0,0.0
